text,source
on 1910-05-16 germany played against belgium in the friendly in duisburg germany the final score was germany 0 and belgium 3,match_result
on 1910-05-26 hungary played against italy in the friendly in budapest hungary the final score was hungary 6 and italy 1,match_result
on 1910-05-27 argentina played against chile in the friendly in buenos aires argentina the final score was argentina 3 and chile 1,match_result
on 1910-05-29 chile played against uruguay in the friendly in buenos aires argentina the final score was chile 0 and uruguay 3,match_result
on 1910-06-05 argentina played against chile in the friendly in buenos aires argentina the final score was argentina 5 and chile 1,match_result
on 1910-06-12 argentina played against uruguay in the friendly in buenos aires argentina the final score was argentina 4 and uruguay 1,match_result
on 1910-08-15 uruguay played against argentina in the copa lipton in montevideo uruguay the final score was uruguay 3 and argentina 1,match_result
on 1910-09-11 chile played against argentina in the friendly in via del mar chile the final score was chile 0 and argentina 3,match_result
on 1910-09-11 norway played against sweden in the friendly in kristiania norway the final score was norway 0 and sweden 4,match_result
on 1910-10-16 germany played against netherlands in the friendly in kleve germany the final score was germany 1 and netherlands 2,match_result
on 1910-10-16 russia played against czechoslovakia in the friendly in saint petersburg russia the final score was russia 5 and czechoslovakia 4,match_result
on 1910-10-23 russia played against czechoslovakia in the friendly in moscow russia the final score was russia 1 and czechoslovakia 0,match_result
on 1910-11-06 hungary played against austria in the friendly in budapest hungary the final score was hungary 3 and austria 0,match_result
on 1910-11-13 argentina played against uruguay in the copa premio honor argentino in buenos aires argentina the final score was argentina 1 and uruguay 1,match_result
